chr,lg,cm,rb_chr,Eston,IG72815,LR-26-10,LR-26-105,LR-26-107,LR-26-108,LR-26-110,LR-26-111,LR-26-112,LR-26-113,LR-26-116,LR-26-117,LR-26-118,LR-26-119,LR-26-12,LR-26-121,LR-26-122,LR-26-123,LR-26-125,LR-26-127,LR-26-128,LR-26-129,LR-26-13,LR-26-132,LR-26-134,LR-26-135,LR-26-136,LR-26-137,LR-26-138,LR-26-139,LR-26-140,LR-26-142,LR-26-145,LR-26-149,LR-26-151,LR-26-156,LR-26-157,LR-26-16,LR-26-161,LR-26-162,LR-26-163,LR-26-164,LR-26-165,LR-26-169,LR-26-17,LR-26-170,LR-26-171,LR-26-172,LR-26-173,LR-26-175,LR-26-176,LR-26-178,LR-26-18,LR-26-180,LR-26-181,LR-26-182,LR-26-183,LR-26-184,LR-26-186,LR-26-187,LR-26-188,LR-26-19,LR-26-193,LR-26-194,LR-26-196,LR-26-198,LR-26-20,LR-26-200,LR-26-202,LR-26-203,LR-26-204,LR-26-205,LR-26-206,LR-26-209,LR-26-210,LR-26-215,LR-26-216,LR-26-219,LR-26-22,LR-26-220,LR-26-223,LR-26-224,LR-26-227,LR-26-228,LR-26-23,LR-26-232,LR-26-233,LR-26-235,LR-26-238,LR-26-239,LR-26-240,LR-26-241,LR-26-243,LR-26-244,LR-26-245,LR-26-246,LR-26-247,LR-26-251,LR-26-252,LR-26-253,LR-26-254,LR-26-256,LR-26-257,LR-26-259,LR-26-261,LR-26-262,LR-26-266,LR-26-267,LR-26-269,LR-26-273,LR-26-274,LR-26-275,LR-26-276,LR-26-280,LR-26-281,LR-26-282,LR-26-283,LR-26-288,LR-26-29,LR-26-290,LR-26-292,LR-26-293,LR-26-294,LR-26-296,LR-26-297,LR-26-298,LR-26-299,LR-26-3,LR-26-30,LR-26-300,LR-26-301,LR-26-303,LR-26-304,LR-26-306,LR-26-307,LR-26-311,LR-26-312,LR-26-32,LR-26-36,LR-26-4,LR-26-41,LR-26-43,LR-26-45,LR-26-47,LR-26-49,LR-26-5,LR-26-54,LR-26-55,LR-26-56,LR-26-57,LR-26-62,LR-26-63,LR-26-64,LR-26-65,LR-26-66,LR-26-67,LR-26-7,LR-26-70,LR-26-75,LR-26-77,LR-26-78,LR-26-79,LR-26-84,LR-26-85,LR-26-86,LR-26-87,LR-26-90,LR-26-91,LR-26-95,LR-26-98,LR-26-99
LcContig170426_1_16813_16858_3,LG4,211.3016979,LcContig170426,a,b,a,b,b,a,a,a,b,-,b,a,a,b,a,b,b,b,a,a,b,b,b,a,b,a,a,b,b,b,a,a,a,a,b,b,a,b,b,a,a,a,a,a,a,b,a,b,a,b,a,a,b,a,a,b,b,a,a,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,a,a,a,a,a,b,a,b,b,a,b,a,b,a,a,b,b,a,a,a,b,a,a,b,b,a,b,b,a,a,b,b,b,a,a,b,a,b,a,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,a
LcChr4_6_3971842_4025069_3,LG4,211.3016979,LcChr4,a,b,a,b,b,a,a,a,b,b,b,a,a,b,a,b,b,b,a,a,b,b,b,a,b,a,a,b,b,b,a,a,a,a,b,b,a,b,b,a,a,a,a,a,a,b,a,b,a,b,a,a,b,a,a,b,b,a,a,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,a,a,a,a,a,b,a,b,b,a,b,a,b,a,a,b,b,a,a,a,b,a,a,b,b,a,b,b,a,a,b,b,b,a,a,b,a,b,a,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,a
LcContig12018_1_9453_9554_3,LG4,211.3016979,LcContig12018,a,b,a,b,b,a,a,a,b,-,b,a,a,b,a,b,b,b,a,a,b,b,b,a,b,a,a,b,b,b,a,a,a,a,b,b,a,b,b,a,a,a,a,a,a,b,a,b,a,b,a,a,b,a,a,b,b,a,a,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,a,a,a,a,a,b,a,b,b,a,b,a,b,a,a,b,b,a,a,a,b,a,a,b,b,a,b,b,a,a,b,b,b,a,a,b,a,b,a,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,a
LcContig922959_1_15128_15327_3,LG4,211.3016979,LcContig922959,a,b,a,b,b,a,a,a,b,-,b,a,a,b,a,b,b,b,a,-,b,b,b,a,b,a,a,b,b,b,a,a,a,a,b,b,a,b,b,a,a,a,-,a,a,b,a,b,a,b,a,a,b,a,a,b,b,a,a,a,a,a,a,b,b,a,a,a,b,a,b,a,-,a,a,a,b,b,b,a,a,a,a,a,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,b,a,a,b,b,b,-,b,b,a,a,a,a,-,a,b,a,b,b,a,b,a,b,a,a,b,b,a,a,a,b,a,a,b,b,a,b,b,a,a,b,b,b,a,a,b,a,b,a,b,a,b,-,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,a
LcChr4_150_231038687_231038687_1,LG4,211.6976607,LcChr4,a,b,a,b,b,a,-,a,b,b,b,a,-,b,a,b,b,b,a,-,b,b,b,a,b,a,a,b,b,b,a,a,a,a,b,b,a,b,b,a,a,-,-,a,a,b,-,b,-,b,a,a,b,b,-,b,b,a,-,-,a,a,a,b,b,a,a,a,b,a,b,-,-,a,a,a,b,b,b,a,a,a,a,a,a,b,a,a,b,b,a,a,a,a,a,a,-,b,b,a,b,-,b,b,b,b,-,b,b,a,a,a,-,-,a,b,a,b,b,a,b,a,b,a,a,b,b,a,a,a,b,-,a,b,b,-,b,b,-,a,b,b,b,a,a,b,a,b,a,b,a,b,-,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,a
LcChr4_7_4161927_4332481_6,LG4,212.5575833,LcChr4,a,b,a,b,b,a,a,a,b,-,b,a,a,b,a,b,b,b,a,a,b,b,b,a,b,b,a,b,b,b,a,a,b,a,b,b,a,b,b,a,a,a,a,a,a,b,a,b,a,b,a,a,b,b,a,b,b,a,a,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,a,a,a,a,a,b,a,b,b,a,b,a,b,a,a,b,b,a,a,a,b,a,a,b,b,a,b,b,a,a,b,b,b,a,a,b,a,b,a,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,a
LcChr4_149_230699687_230799201_4,LG4,216.2691822,LcChr4,a,b,a,b,b,a,a,a,b,b,b,a,a,b,a,b,b,b,a,a,b,b,b,a,b,b,a,b,b,b,a,a,b,a,b,b,a,b,b,a,a,a,a,a,a,b,a,b,a,b,b,b,b,b,a,b,a,a,a,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,a,a,a,a,a,b,a,b,b,a,b,a,b,a,a,b,b,a,a,a,b,a,a,b,b,a,b,b,a,a,b,b,b,a,a,b,a,b,a,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,a
LcContig23056_1_81433_81433_1,LG4,216.2691822,LcContig23056,a,b,a,b,b,a,a,a,b,-,b,a,a,b,a,b,b,b,a,a,b,b,b,a,b,b,a,b,b,b,a,a,b,a,b,b,a,b,b,a,a,a,a,a,a,b,a,b,a,b,b,b,b,b,-,b,a,a,a,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,a,a,-,a,a,b,a,-,b,a,b,a,b,a,a,b,b,a,a,a,b,a,a,b,b,a,b,b,a,a,b,b,b,a,a,b,a,b,a,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,a
LcChr4_152_232730438_232730501_6,LG4,217.1552168,LcChr4,a,b,a,b,b,a,a,a,b,-,b,a,a,b,a,b,b,b,a,a,b,b,b,a,b,b,a,b,b,b,a,a,b,a,b,b,a,b,b,a,a,a,a,a,a,b,a,b,a,b,b,b,b,b,a,b,a,a,a,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,a,a,a,a,a,b,a,b,b,a,b,a,b,a,a,b,b,a,a,a,b,a,b,b,b,a,b,b,a,a,b,b,b,a,a,b,a,b,a,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,a
LcChr4_21_22369850_22369931_3,LG4,217.4532851,LcChr4,a,b,a,b,b,a,a,a,b,-,b,a,a,b,a,b,b,b,a,a,b,b,b,a,b,b,a,b,b,b,a,a,b,a,b,b,a,b,b,a,a,a,a,a,a,b,a,b,a,b,b,b,b,b,a,b,a,a,a,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,-,b,a,a,a,a,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,a,a,a,b,a,-,b,a,b,a,b,a,a,b,b,a,a,a,b,a,b,b,b,a,b,b,a,a,b,b,b,a,a,b,a,b,a,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,a
LcChr4_151_232208109_232208109_1,LG4,221.9017116,LcChr4,a,b,a,b,b,a,a,a,b,-,b,a,a,b,a,b,b,b,a,a,a,a,b,a,a,b,a,b,b,b,a,a,b,a,b,b,a,b,b,a,a,a,a,a,a,b,a,b,a,b,b,b,b,b,a,b,a,a,a,a,a,a,a,b,b,a,a,a,b,a,b,a,-,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,-,a,a,b,a,b,b,a,b,a,b,a,a,b,b,a,a,a,b,a,b,b,b,a,b,b,b,a,b,b,b,a,a,b,a,b,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcContig481194_1_11126_11126_1,LG4,221.9017116,LcContig481194,a,b,a,b,b,a,a,a,b,-,b,a,a,b,a,b,b,b,a,a,a,a,b,a,a,b,a,b,b,b,a,a,b,-,b,b,a,b,b,a,a,a,a,a,a,b,a,b,a,b,b,b,b,b,-,b,a,a,a,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,-,b,a,a,a,a,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,a,a,a,b,a,-,b,a,b,a,b,a,a,b,b,a,a,a,b,a,b,b,b,-,b,b,b,a,b,b,b,a,a,b,a,b,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcContig81073_1_22074_22152_3,LG4,225.1936673,LcContig81073,a,b,a,b,b,a,a,a,b,-,b,a,a,b,a,b,b,b,a,b,a,a,b,a,a,b,a,b,b,b,a,a,b,a,b,b,a,b,b,a,a,a,a,a,a,b,a,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,a,a,a,b,a,a,b,b,b,a,b,b,a,b,a,a,b,a,b,a,-,b,a,b,a,b,a,a,b,b,a,a,a,b,a,b,b,b,a,b,b,b,a,b,b,b,a,a,b,a,b,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcContig290165_1_5540_5540_1,LG4,229.0126215,LcContig290165,a,b,a,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,a,a,b,a,a,b,a,b,b,b,a,a,b,a,b,b,a,b,b,a,a,a,a,a,a,b,b,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,b,b,a,b,b,a,b,b,a,b,a,b,a,b,b,a,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,b,b,b,a,b,b,b,a,a,b,a,b,b,b,a,b,b,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcContig104079_1_34964_35076_2,LG4,229.3127746,LcContig104079,a,b,a,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,a,a,b,a,a,b,a,b,b,b,a,a,b,a,b,b,a,b,b,a,a,a,a,a,a,b,b,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,a,a,a,b,a,a,b,b,b,a,b,b,a,b,a,a,b,b,b,a,-,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,b,b,b,a,b,b,b,a,a,b,a,b,b,b,a,b,b,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcChr4_153_234239979_234240094_5,LG4,229.3127746,LcChr4,a,b,a,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,a,a,b,a,a,b,a,b,b,b,a,a,b,a,b,b,a,b,b,a,a,a,a,a,a,b,b,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,b,b,a,a,a,b,a,b,a,-,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,-,b,a,a,a,a,a,a,a,a,a,a,b,a,a,b,b,b,a,b,b,a,b,a,a,b,b,b,a,-,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,b,b,b,a,b,b,b,a,a,b,a,b,b,b,a,b,b,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcContig206721_2_18636_18782_2,LG4,231.943239,LcContig206721,a,b,a,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,a,a,b,a,a,b,a,b,b,b,a,a,b,a,b,b,a,a,b,a,a,a,a,a,a,b,b,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,a,a,a,b,a,a,b,b,b,a,b,b,a,b,a,a,b,b,b,a,b,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,b,b,a,a,b,a,b,b,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcContig206721_1_18160_18160_1,LG4,232.2298726,LcContig206721,a,b,a,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,a,a,b,a,a,b,a,b,b,b,a,a,b,a,b,b,a,a,b,a,a,a,a,a,a,b,b,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,b,b,a,b,b,a,b,a,a,b,b,b,a,b,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,b,b,a,a,b,a,b,b,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcChr4_156_235251486_235251486_1,LG4,233.0907908,LcChr4,a,b,b,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,a,a,b,a,a,b,a,b,b,b,a,a,b,a,b,b,a,a,b,a,a,a,a,a,a,b,b,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,a,a,a,b,a,a,b,b,b,a,b,b,a,b,a,a,b,b,b,a,b,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,b,b,a,a,b,a,b,b,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcChr4_157_235908272_235908272_1,LG4,233.912572,LcChr4,a,b,b,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,a,a,b,a,a,b,a,b,b,b,a,a,b,a,b,b,a,a,b,a,a,a,b,a,a,b,b,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,a,a,a,b,a,a,b,b,b,a,b,b,a,b,a,a,b,b,b,a,-,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,b,b,a,a,b,a,b,b,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcChr4_154_234827209_234915765_2,LG4,233.912572,LcChr4,a,b,b,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,a,a,b,a,a,b,a,b,b,b,a,a,b,a,b,b,a,a,b,a,a,a,b,a,a,b,b,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,a,a,a,b,a,a,b,b,b,a,b,b,a,b,a,a,b,b,b,a,b,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,b,b,a,a,b,a,b,b,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcChr4_158_236293680_237077583_4,LG4,234.6276647,LcChr4,a,b,b,b,b,a,a,b,b,b,b,a,a,b,a,b,b,b,a,b,a,a,b,a,a,b,a,b,b,b,a,a,b,a,b,b,a,a,b,a,a,a,b,a,a,b,b,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,a,a,a,b,a,a,b,b,b,a,b,b,a,b,a,a,b,b,b,a,b,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,b,b,a,a,b,a,b,b,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcContig468587_1_38786_38786_1,LG4,234.6276647,LcContig468587,a,b,b,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,a,a,b,a,a,b,a,b,b,b,a,a,b,a,b,b,a,a,b,a,a,a,b,a,a,b,b,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,b,b,a,b,b,a,b,a,a,b,b,b,a,b,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,b,b,a,a,b,a,b,b,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcContig113547_1_6151_6251_2,LG4,236.0046246,LcContig113547,a,b,b,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,a,a,b,a,a,b,a,b,b,b,b,a,b,a,b,b,a,a,b,a,a,a,b,a,a,b,b,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,a,a,b,a,a,a,a,b,a,a,b,b,b,a,b,b,a,b,a,a,b,b,b,a,-,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,b,b,a,a,b,a,b,b,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcChr4_159_237200460_237200460_1,LG4,236.3723687,LcChr4,a,b,b,b,b,a,a,b,b,-,b,a,a,b,a,b,-,b,a,b,a,a,b,a,a,b,a,b,b,b,b,a,b,a,b,b,a,a,b,a,a,a,b,a,a,b,b,b,a,b,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,a,a,-,b,a,a,-,b,a,a,a,a,a,b,a,a,a,a,b,a,a,b,b,b,a,b,b,a,b,a,-,b,b,b,a,-,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,a,b,a,a,b,a,b,b,b,a,b,a,b,b,b,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcChr4_160_237717100_237725310_2,LG4,241.479855,LcChr4,a,b,b,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,b,b,b,a,a,b,a,b,b,b,b,a,b,a,b,b,a,a,b,a,a,a,b,a,a,b,b,b,a,a,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,b,a,a,a,b,b,b,a,b,b,a,a,a,a,a,b,a,a,a,a,b,a,a,b,b,b,a,a,b,a,b,a,a,b,b,b,a,b,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,a,b,a,a,b,a,b,b,b,a,b,a,b,b,a,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcContig165331_1_54023_54023_1,LG4,241.479855,LcContig165331,a,b,b,b,b,a,a,b,b,-,b,-,-,b,-,b,b,b,a,b,b,b,b,a,a,-,a,b,b,b,b,a,b,a,b,b,a,-,b,a,a,a,-,a,a,b,b,-,a,a,b,b,-,b,a,b,a,a,-,a,a,a,a,a,-,a,a,a,b,a,b,a,a,a,a,a,b,b,b,a,b,a,a,a,b,b,b,a,-,b,a,a,a,a,a,-,a,a,a,a,b,a,a,b,-,b,a,a,b,a,b,a,a,b,b,b,a,-,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,a,b,-,a,b,-,b,b,b,a,b,-,b,b,a,a,b,b,b,a,a,-,a,a,b,a,a,b,a,b
LcContig207899_1_50726_50726_1,LG4,243.0290853,LcContig207899,a,b,b,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,b,b,b,a,a,b,a,b,b,b,b,a,b,a,b,b,a,a,b,a,b,a,b,a,a,b,b,b,a,a,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,b,a,a,a,a,a,a,a,b,b,b,a,b,a,a,a,b,b,b,a,b,b,a,a,a,a,a,b,a,a,a,a,b,a,a,b,b,b,a,a,b,a,b,a,a,b,b,b,a,-,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,a,b,a,a,b,a,b,b,b,a,b,a,b,b,a,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcContig29884_1_43498_43705_3,LG4,245.6806508,LcContig29884,a,b,a,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,b,b,b,a,a,b,a,b,b,b,b,a,b,a,b,b,a,a,b,a,b,a,b,-,a,b,b,b,a,a,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,b,a,a,b,-,a,a,b,b,b,b,a,b,a,a,a,b,b,b,a,b,b,a,a,a,a,a,b,a,a,a,a,b,a,a,b,b,b,a,a,b,a,b,a,a,b,b,b,a,b,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,a,b,a,a,b,a,b,b,b,a,b,a,b,b,a,a,b,b,b,a,a,b,a,a,b,a,a,b,a,b
LcContig168430_1_218722_218829_3,LG4,245.9754762,LcContig168430,a,b,a,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,b,b,b,a,a,b,a,b,b,b,b,a,b,a,b,b,a,a,b,a,b,a,b,a,a,b,b,b,a,a,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,b,a,a,b,a,a,a,b,b,b,b,a,b,a,a,a,b,b,b,a,b,b,a,a,a,a,a,b,a,a,a,a,b,a,a,b,b,b,-,a,b,a,b,a,a,b,b,b,a,-,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,a,b,a,a,b,a,b,b,b,a,b,-,b,b,a,a,b,b,b,a,a,b,a,a,b,a,b,b,a,b
LcChr4_161_237913240_238064617_7,LG4,245.9754762,LcChr4,a,b,a,b,b,a,a,b,b,b,b,a,a,b,a,b,b,b,a,b,b,b,b,a,a,b,a,b,b,b,b,a,b,a,b,b,a,a,b,a,b,a,b,a,a,b,b,b,a,a,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,b,a,a,b,a,a,a,b,b,b,b,a,b,a,a,a,b,b,b,a,b,b,a,a,a,a,a,b,a,a,a,a,b,a,a,b,b,b,a,a,b,a,b,a,a,b,b,b,a,b,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,a,b,a,a,b,a,b,b,b,a,b,a,b,b,a,a,b,b,b,a,a,b,a,a,b,a,b,b,a,b
LcChr4_11_8031174_8125945_8,LG4,245.9754762,LcChr4,a,b,a,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,b,b,b,a,a,b,a,b,b,b,b,a,b,a,b,b,a,a,b,a,b,a,b,a,a,b,b,b,a,a,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,b,a,a,b,a,a,a,b,b,b,b,a,b,a,a,a,b,b,b,a,-,b,a,a,a,a,a,b,a,a,a,a,b,a,a,b,b,b,a,a,b,a,b,a,a,b,b,b,a,b,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,b,a,a,a,b,a,b,a,b,a,a,b,a,b,b,b,a,b,a,b,b,a,a,b,b,b,a,a,b,a,a,b,a,b,b,a,b
LcChr4_162_238600003_238723484_2,LG4,247.4293812,LcChr4,a,b,a,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,b,b,b,a,a,b,a,b,b,b,b,a,b,a,b,b,a,a,b,a,b,a,b,a,a,b,b,b,a,a,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,b,a,a,b,a,a,a,b,b,b,b,a,b,a,a,a,b,b,b,a,b,b,a,a,a,a,a,b,a,a,a,a,b,a,a,b,b,b,a,a,b,a,b,a,a,b,b,b,a,b,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,a,a,a,a,b,a,b,a,b,a,a,a,a,b,b,b,a,b,a,b,b,a,a,b,b,b,a,a,b,a,a,b,a,b,b,a,b
LcChr4_163_238829288_239184873_9,LG4,248.2819171,LcChr4,a,b,a,b,b,a,a,b,b,-,b,a,a,b,a,b,b,b,a,b,b,b,b,a,a,b,a,b,b,b,b,a,b,a,b,b,a,a,b,a,b,a,b,a,a,b,b,b,b,a,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,b,a,a,b,a,a,a,b,b,b,b,a,b,a,a,a,b,b,b,a,b,b,a,a,a,a,a,b,a,a,a,a,b,a,b,b,b,b,a,a,b,a,b,a,a,b,b,b,a,b,b,b,b,a,b,a,a,b,b,a,b,a,b,a,b,b,a,a,a,a,b,a,b,a,b,a,a,a,a,b,b,b,a,b,a,b,b,a,a,b,b,b,a,a,b,a,a,b,a,b,b,a,b
